job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size
Machine Learning Engineer,Mid-level,Full-time,Remote,2023,United Kingdom,38000,GBP,46755,United Kingdom,Medium
AI Developer,Senior-level,Full-time,Hybrid,2023,France,150000,EUR,161952,France,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,France,53000,EUR,57223,France,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,France,48000,EUR,51824,France,Medium
Data Engineer,Mid-level,Full-time,Hybrid,2023,France,75000,EUR,80976,France,Medium
AI Programmer,Senior-level,Full-time,Remote,2023,Canada,120000,USD,120000,France,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,France,110000,USD,110000,France,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,France,90000,USD,90000,France,Medium
Research Engineer,Entry-level,Full-time,On-site,2023,France,30000,EUR,32390,France,Medium
Machine Learning Specialist,Mid-level,Full-time,Remote,2023,France,70000,USD,70000,France,Medium
Machine Learning Specialist,Mid-level,Full-time,Remote,2023,France,40000,USD,40000,France,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,France,65000,EUR,70179,France,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,France,60000,EUR,64781,France,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,France,225000,USD,225000,France,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,France,199000,USD,199000,France,Medium
Research Engineer,Senior-level,Full-time,On-site,2023,France,225000,USD,225000,France,Medium
Research Engineer,Senior-level,Full-time,On-site,2023,France,168000,USD,168000,France,Medium
Data DevOps Engineer,Senior-level,Full-time,Hybrid,2023,France,50000,EUR,53984,France,Small
Data Scientist,Mid-level,Full-time,Hybrid,2023,France,60000,EUR,64781,France,Medium
Data Scientist,Mid-level,Full-time,Hybrid,2023,France,40000,USD,40000,France,Large
Machine Learning Infrastructure Engineer,Senior-level,Full-time,Remote,2023,France,100000,EUR,107968,France,Medium
Machine Learning Infrastructure Engineer,Senior-level,Full-time,Remote,2023,France,70000,EUR,75577,France,Medium
Applied Data Scientist,Senior-level,Full-time,Remote,2023,Australia,100000,AUD,67635,Finland,Medium
AI Developer,Mid-level,Full-time,On-site,2023,Finland,100000,SGD,74883,Finland,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,Spain,60000,EUR,64781,Spain,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,Spain,38000,EUR,41027,Spain,Medium
Data Scientist,Entry-level,Full-time,On-site,2023,Spain,40000,EUR,43187,Spain,Medium
Data Scientist,Entry-level,Full-time,On-site,2023,Spain,29000,EUR,31310,Spain,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,Spain,45000,EUR,48585,Spain,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,Spain,36000,EUR,38868,Spain,Medium
Data Scientist,Mid-level,Full-time,Remote,2023,Spain,60000,EUR,64781,Spain,Large
AI Engineer,Mid-level,Full-time,Remote,2023,Spain,30390,EUR,32811,Spain,Large
Machine Learning Engineer,Mid-level,Full-time,Remote,2023,Spain,36000,EUR,38868,Spain,Large
AI Engineer,Senior-level,Full-time,Remote,2023,Spain,60000,EUR,64781,Spain,Medium
Research Analyst,Senior-level,Full-time,Remote,2023,Spain,49500,EUR,53444,Spain,Medium
Research Analyst,Senior-level,Full-time,Remote,2023,Spain,41818,EUR,45150,Spain,Medium
Principal Data Engineer,Senior-level,Full-time,Remote,2023,Spain,85000,EUR,91773,Spain,Medium
Data Engineer,Senior-level,Full-time,Remote,2023,Spain,72000,EUR,77737,Spain,Medium
Data Engineer,Senior-level,Full-time,Remote,2023,Spain,59565,EUR,64311,Spain,Medium
Data Scientist,Senior-level,Full-time,Remote,2023,Spain,66000,EUR,71259,Spain,Medium
Data Engineer,Entry-level,Full-time,Remote,2023,Spain,38000,EUR,41027,Spain,Large
Data Engineer,Mid-level,Full-time,Remote,2023,Spain,75000,EUR,80976,Spain,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,Spain,62000,EUR,66940,Spain,Medium
NLP Engineer,Senior-level,Full-time,Remote,2023,Spain,69500,EUR,75038,Spain,Medium
NLP Engineer,Senior-level,Full-time,Remote,2023,Spain,60000,EUR,64781,Spain,Medium
Principal Data Scientist,Senior-level,Full-time,Remote,2023,Spain,80000,EUR,86374,Spain,Large
Big Data Engineer,Mid-level,Full-time,Remote,2023,Spain,45000,EUR,48585,Spain,Medium
Business Data Analyst,Entry-level,Full-time,On-site,2023,Spain,20000,EUR,21593,Spain,Medium
Data Scientist,Mid-level,Full-time,On-site,2023,Spain,55000,EUR,59382,Spain,Medium
Data Scientist,Mid-level,Full-time,On-site,2023,Spain,45000,EUR,48585,Spain,Medium
AI Scientist,Mid-level,Full-time,Hybrid,2023,Spain,36000,EUR,38868,Spain,Large
Data Analyst,Senior-level,Full-time,Remote,2023,Spain,52000,EUR,56143,Spain,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,Spain,48000,EUR,51824,Spain,Medium
Research Scientist,Senior-level,Full-time,On-site,2023,Spain,253750,USD,253750,Spain,Medium
Research Scientist,Senior-level,Full-time,On-site,2023,Spain,169200,USD,169200,Spain,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,Spain,55000,EUR,59382,Spain,Medium
Data Analyst,Senior-level,Full-time,On-site,2023,Spain,48000,EUR,51824,Spain,Medium
Data Analyst,Senior-level,Full-time,On-site,2023,Spain,38000,EUR,41027,Spain,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,Spain,95000,USD,95000,Spain,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,Spain,80000,USD,80000,Spain,Medium
Data Analyst,Mid-level,Full-time,On-site,2023,Estonia,49200,EUR,53120,Estonia,Medium
Data Analyst,Mid-level,Full-time,On-site,2023,Estonia,31200,EUR,33686,Estonia,Medium
Data Analyst,Mid-level,Full-time,On-site,2023,Estonia,36000,EUR,38868,Estonia,Medium
Data Analyst,Senior-level,Full-time,On-site,2023,Estonia,49200,EUR,53120,Estonia,Medium
Data Analyst,Senior-level,Full-time,On-site,2023,Estonia,36000,EUR,38868,Estonia,Medium
Data Engineer,Senior-level,Full-time,On-site,2023,Estonia,52800,EUR,57007,Estonia,Medium
Data Engineer,Senior-level,Full-time,On-site,2023,Estonia,40800,EUR,44051,Estonia,Medium
Data Scientist,Senior-level,Full-time,Hybrid,2023,Cyprus,59000,EUR,63701,Estonia,Large
Data Scientist,Entry-level,Full-time,Remote,2023,Ecuador,16000,USD,16000,Ecuador,Large
Power BI Developer,Mid-level,Full-time,Remote,2023,Poland,60000,EUR,64781,Denmark,Large
Data Scientist,Mid-level,Full-time,Remote,2023,Germany,56000,EUR,60462,Germany,Large
ML Engineer,Senior-level,Full-time,On-site,2023,Germany,275000,USD,275000,Germany,Medium
ML Engineer,Senior-level,Full-time,On-site,2023,Germany,121200,USD,121200,Germany,Medium
Data DevOps Engineer,Mid-level,Full-time,Hybrid,2023,Germany,88000,EUR,95012,Germany,Large
Data Analyst,Mid-level,Full-time,Hybrid,2023,Germany,39000,EUR,42107,Germany,Medium
AI Engineer,Entry-level,Full-time,Remote,2023,Croatia,35000,USD,35000,Germany,Medium
AI Scientist,Senior-level,Full-time,Hybrid,2023,Germany,60000,EUR,64781,Germany,Large
Data Engineer,Senior-level,Full-time,Remote,2023,Germany,100000,EUR,107968,Germany,Medium
Data Engineer,Senior-level,Full-time,Remote,2023,Germany,83913,EUR,90599,Germany,Medium
Applied Data Scientist,Senior-level,Full-time,On-site,2023,Germany,60000,EUR,64781,Germany,Large
Data Engineer,Senior-level,Full-time,Hybrid,2023,Germany,72000,EUR,77737,Germany,Large
Machine Learning Engineer,Senior-level,Full-time,Hybrid,2023,Germany,105000,EUR,113366,Germany,Large
Machine Learning Engineer,Senior-level,Full-time,Remote,2023,Germany,189000,EUR,204060,Germany,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023,Germany,130000,EUR,140358,Germany,Medium
Data Analyst,Mid-level,Full-time,Hybrid,2023,Germany,55000,EUR,59382,Germany,Large
Applied Machine Learning Scientist,Entry-level,Full-time,Remote,2023,India,4000000,INR,48644,Germany,Large
Data Engineer,Senior-level,Full-time,On-site,2023,Germany,204500,USD,204500,Germany,Medium
Data Engineer,Senior-level,Full-time,On-site,2023,Germany,142200,USD,142200,Germany,Medium
AI Scientist,Mid-level,Full-time,Remote,2023,Germany,120000,USD,120000,Germany,Medium
Research Engineer,Senior-level,Full-time,On-site,2023,Germany,275000,USD,275000,Germany,Medium
Research Engineer,Senior-level,Full-time,On-site,2023,Germany,174000,USD,174000,Germany,Medium
Applied Machine Learning Engineer,Mid-level,Full-time,Remote,2023,India,65000,EUR,70179,Germany,Small
Applied Machine Learning Scientist,Entry-level,Full-time,Hybrid,2023,Germany,40000,EUR,43187,Germany,Medium
Data Scientist,Mid-level,Full-time,Remote,2023,Austria,56000,EUR,60462,Germany,Medium
Deep Learning Researcher,Senior-level,Full-time,On-site,2023,Germany,115000,EUR,124163,Germany,Large
AI Developer,Entry-level,Full-time,Remote,2023,Germany,200000,EUR,215936,Germany,Large
BI Data Analyst,Senior-level,Full-time,Remote,2023,Germany,67000,EUR,72338,Germany,Medium
AI Developer,Entry-level,Full-time,On-site,2023,Germany,60000,EUR,64781,Germany,Medium
Research Engineer,Senior-level,Full-time,Remote,2023,Germany,100000,EUR,107968,Germany,Small
Research Engineer,Senior-level,Full-time,Remote,2023,Germany,80000,EUR,86374,Germany,Small
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,Germany,275000,USD,275000,Germany,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,Germany,174000,USD,174000,Germany,Medium
Data Engineer,Entry-level,Full-time,Remote,2023,Germany,25000,EUR,26992,Germany,Large
Data Science Manager,Senior-level,Full-time,Hybrid,2023,Philippines,100000,EUR,107968,Czech Republic,Large
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,Colombia,90000,USD,90000,Colombia,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,Colombia,70000,USD,70000,Colombia,Medium
Data Engineer,Mid-level,Full-time,On-site,2023,Colombia,131000,USD,131000,Colombia,Medium
Data Engineer,Mid-level,Full-time,On-site,2023,Colombia,88000,USD,88000,Colombia,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,Colombia,72000,USD,72000,Colombia,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,Colombia,60000,USD,60000,Colombia,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,Colombia,84000,USD,84000,Colombia,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,Colombia,60000,USD,60000,Colombia,Medium
Data Engineer,Senior-level,Full-time,Remote,2023,Colombia,72000,USD,72000,Colombia,Medium
Data Engineer,Senior-level,Full-time,Remote,2023,Colombia,60000,USD,60000,Colombia,Medium
Data Manager,Senior-level,Full-time,On-site,2023,Colombia,65000,USD,65000,Colombia,Medium
Data Manager,Senior-level,Full-time,On-site,2023,Colombia,48000,USD,48000,Colombia,Medium
AI Research Engineer,Entry-level,Full-time,Remote,2023,India,2000000,INR,24322,Switzerland,Large
Data Science Engineer,Entry-level,Full-time,Hybrid,2023,Switzerland,95000,CHF,104024,Switzerland,Small
Data Scientist,Entry-level,Full-time,Hybrid,2023,Switzerland,112000,CHF,122638,Switzerland,Large
Data Analyst,Senior-level,Full-time,Remote,2023,Central African Republic,45000,GBP,55368,Central African Republic,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,Central African Republic,35000,GBP,43064,Central African Republic,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,Canada,152000,USD,152000,Canada,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,Canada,99000,USD,99000,Canada,Medium
Data Engineer,Senior-level,Full-time,Remote,2023,Canada,210000,USD,210000,Canada,Medium
Data Engineer,Senior-level,Full-time,Remote,2023,Canada,160000,USD,160000,Canada,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,Canada,207700,USD,207700,Canada,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,Canada,133700,USD,133700,Canada,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,Canada,185000,USD,185000,Canada,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,Canada,152000,USD,152000,Canada,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,Canada,220000,USD,220000,Canada,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,Canada,190000,USD,190000,Canada,Medium
Data Engineer,Senior-level,Full-time,Remote,2023,Canada,151000,USD,151000,Canada,Medium
Data Engineer,Senior-level,Full-time,Remote,2023,Canada,95000,USD,95000,Canada,Medium
Data Engineer,Mid-level,Full-time,On-site,2023,Canada,127900,USD,127900,Canada,Medium
Data Engineer,Mid-level,Full-time,On-site,2023,Canada,85300,USD,85300,Canada,Medium
Data Lead,Senior-level,Full-time,Remote,2023,Canada,175000,USD,175000,Canada,Medium
Data Lead,Senior-level,Full-time,Remote,2023,Canada,150000,USD,150000,Canada,Medium
Data Architect,Senior-level,Full-time,Remote,2023,Canada,208000,CAD,154101,Canada,Medium
Data Architect,Senior-level,Full-time,Remote,2023,Canada,136000,CAD,100758,Canada,Medium
Analytics Engineer,Senior-level,Full-time,On-site,2023,Canada,130000,USD,130000,Canada,Medium
Analytics Engineer,Senior-level,Full-time,On-site,2023,Canada,110000,USD,110000,Canada,Medium
Business Intelligence Analyst,Entry-level,Full-time,On-site,2023,Canada,91875,USD,91875,Canada,Medium
Business Intelligence Analyst,Entry-level,Full-time,On-site,2023,Canada,55125,USD,55125,Canada,Medium
Analytics Engineer,Mid-level,Full-time,Remote,2023,Canada,190000,USD,190000,Canada,Medium
Analytics Engineer,Mid-level,Full-time,Remote,2023,Canada,150000,USD,150000,Canada,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,Canada,266500,USD,266500,Canada,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,Canada,144400,USD,144400,Canada,Medium
Deep Learning Engineer,Senior-level,Full-time,Remote,2023,Canada,409500,CAD,303387,Canada,Medium
Deep Learning Engineer,Senior-level,Full-time,Remote,2023,Canada,135000,CAD,100017,Canada,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,Canada,306400,USD,306400,Canada,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,Canada,168700,USD,168700,Canada,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023,Canada,226700,USD,226700,Canada,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023,Canada,151100,USD,151100,Canada,Medium
Data Scientist,Senior-level,Full-time,Remote,2023,Canada,158500,USD,158500,Canada,Medium
Data Scientist,Senior-level,Full-time,Remote,2023,Canada,115000,USD,115000,Canada,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,Canada,216600,USD,216600,Canada,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,Canada,143000,USD,143000,Canada,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,Canada,78000,USD,78000,Canada,Medium
Data Engineer,Mid-level,Full-time,On-site,2023,Canada,142000,USD,142000,Canada,Medium
Data Engineer,Mid-level,Full-time,On-site,2023,Canada,102200,USD,102200,Canada,Medium
AI Engineer,Mid-level,Contract,Remote,2023,Czech Republic,50000,USD,50000,Canada,Large
Data Architect,Senior-level,Full-time,Remote,2023,Canada,190000,USD,190000,Canada,Medium
Data Architect,Senior-level,Full-time,Remote,2023,Canada,107500,USD,107500,Canada,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,Canada,156100,USD,156100,Canada,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,Canada,100400,USD,100400,Canada,Medium
Data Engineer,Senior-level,Full-time,Remote,2023,Canada,120000,USD,120000,Canada,Medium
Data Scientist,Senior-level,Full-time,Remote,2023,Canada,166000,USD,166000,Canada,Medium
Data Scientist,Senior-level,Full-time,Remote,2023,Canada,104000,USD,104000,Canada,Medium
Data Analyst,Senior-level,Full-time,On-site,2023,Canada,120000,USD,120000,Canada,Medium
Data Analyst,Senior-level,Full-time,On-site,2023,Canada,105000,USD,105000,Canada,Medium
Business Intelligence Engineer,Senior-level,Full-time,On-site,2023,Canada,143000,USD,143000,Canada,Medium
Business Intelligence Engineer,Senior-level,Full-time,On-site,2023,Canada,127000,USD,127000,Canada,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,Canada,192000,USD,192000,Canada,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,Canada,124000,USD,124000,Canada,Medium
Data Engineer,Senior-level,Full-time,On-site,2023,Canada,148500,USD,148500,Canada,Medium
Data Engineer,Senior-level,Full-time,On-site,2023,Canada,82500,USD,82500,Canada,Medium
Data Engineer,Mid-level,Full-time,On-site,2023,Canada,148500,USD,148500,Canada,Medium
Data Engineer,Mid-level,Full-time,On-site,2023,Canada,82500,USD,82500,Canada,Medium
Business Intelligence Analyst,Mid-level,Full-time,On-site,2023,Canada,80750,USD,80750,Canada,Medium
Business Intelligence Analyst,Mid-level,Full-time,On-site,2023,Canada,48450,USD,48450,Canada,Medium
Data Engineer,Senior-level,Full-time,On-site,2023,Canada,243000,USD,243000,Canada,Medium
Data Engineer,Senior-level,Full-time,On-site,2023,Canada,152000,USD,152000,Canada,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,Canada,155000,USD,155000,Canada,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,Canada,105000,USD,105000,Canada,Medium
Data Engineer,Mid-level,Full-time,On-site,2023,Canada,275000,USD,275000,Canada,Medium
Data Engineer,Mid-level,Full-time,On-site,2023,Canada,243000,USD,243000,Canada,Medium
Data Scientist,Mid-level,Full-time,Remote,2023,Canada,130000,CAD,96313,Canada,Small
Data Scientist,Senior-level,Full-time,Remote,2023,Canada,230000,USD,230000,Canada,Medium
Data Scientist,Senior-level,Full-time,Remote,2023,Canada,153000,USD,153000,Canada,Medium
Data Scientist,Senior-level,Full-time,Remote,2023,Canada,238000,USD,238000,Canada,Medium
